index,PWM,kmers,onehot
2165,5.2246408,5.2434111,84.4618107
2166,5.3219631,4.9060714,87.0400305
2167,5.1538232,5.1940301,82.1914456
2168,5.1170748,5.1670038,83.7138659
2169,5.1656427,4.9784884,87.3052477
2170,5.7270903,4.8545663,85.4368911
2171,5.8461726,5.2925656,84.0717194
2172,5.2907765,5.1649628,83.7740749
2173,5.3449822,5.103515,84.2489568
2174,5.2960192,5.1300571,85.2813583
2175,5.1814622,5.6286505,84.0620516
2176,5.3151961,6.3561562,85.7813384
2177,5.3213515,5.2513473,82.131031
2178,5.2589637,5.0103453,84.9510386
2179,5.2132079,5.0293904,83.9075001
2180,5.2508216,5.2000619,85.2965766
2181,5.0949947,4.906619,85.0265396
2182,5.3068435,5.0314784,84.3946686
2183,5.3336864,5.175274,80.2099147
2184,5.3350636,5.0781592,56.4749134
2185,5.0678912,5.1568942,53.7813835
2186,5.1938466,5.1480486,55.655248
2187,5.3823726,4.9223444,52.6242323
2188,4.8993754,5.2100947,54.5096866
2189,4.9202309,4.8705888,57.1661501
2190,5.0977982,4.9456444,56.484836
2191,5.3204188,5.1030489,55.2895929
2192,5.1091287,5.2512693,54.6136608
2193,6.1783609,5.1292364,54.6812197
2194,5.1111756,4.9481647,53.938541
2195,3.9978553,4.9525249,52.9275612
2196,3.88606,5.1694474,55.9529234
2197,3.9290823,5.0168248,53.0655953
2198,4.1300166,4.9092354,52.9852231
2199,4.1665501,5.1376915,55.5663901
2200,4.1224072,4.8308237,54.2751037
2201,4.0904568,5.6429402,55.2812612
2202,4.0064229,6.2845586,53.5145651
2203,3.9299937,4.9444482,54.4330647
2204,3.8993258,5.0680486,67.7535805
2205,3.8664118,4.9272285,54.5184968
2206,3.877288,4.9131209,54.1260377
2207,4.0666549,4.9659259,55.0401178
2208,3.9440177,5.1239765,56.9102009
2209,4.0758354,5.1512362,54.8450351
2210,3.9758129,5.5116379,55.3442868
2211,3.9742021,5.4020513,55.9172222
2212,3.9129388,4.8623769,53.8550377
2213,3.7709149,5.0445034,54.3993027
2214,3.9989448,5.2763506,55.423116
2215,4.2204886,4.9891875,55.1628245
2216,4.0726762,5.0882138,55.5706232
2217,5.3222915,4.8503505,53.358918
2218,4.4771335,4.0353473,56.0567267
2219,3.9226019,5.4676638,54.0736156
2220,3.8963537,6.3245811,54.9012831
2221,4.0494662,5.02675,54.8121884
2222,4.6719779,4.8955566,54.2413401
2223,3.9332682,5.4422024,52.3341246
2224,3.7802696,4.7993816,52.0156092
2225,3.8232987,4.8442318,53.9465852
2226,3.8673177,5.1721894,52.4819514
2227,3.9111323,5.2103498,54.4758815
2228,3.9465363,4.9721013,53.77409
2229,3.9390559,4.9980562,53.7420022
2230,3.8814881,5.087537,52.8008945
2231,3.8967955,5.1901409,53.8828733
2232,3.8643846,5.5289841,52.6182923
2233,3.8438301,5.550583,52.7747512
2234,3.9645181,5.1029149,54.0495139
2235,4.0554983,5.2792117,53.3533289
2236,3.8484736,5.2508425,54.5168187
2237,3.9358077,5.0508179,53.9566052
2238,3.8749983,5.0583675,54.4740163
2239,3.8515814,5.0083215,52.9606955
2240,3.947626,4.9894832,53.9020154
2241,3.9237601,4.9284147,52.4741263
2242,3.8900176,4.9610666,51.8194379
2243,3.9796754,5.001487,53.9067166
2244,3.8130885,5.727531,53.9505836
2245,3.9452719,6.1753155,55.8819355
2246,3.8803439,5.066912,54.6244258
2247,3.9199395,4.9580992,55.2233539
2248,4.0268569,5.0714963,53.6544811
2249,3.9203873,4.9844233,55.8124042
2250,3.8749666,4.9119575,53.5938711
2251,3.8847695,4.9078878,56.0176337
2252,3.9362745,5.0759018,53.890341
2253,4.4711113,5.039477,54.0086191
2254,3.9346608,4.912533,56.6049702
2255,3.8365164,4.9667883,53.2256552
2256,3.9300434,5.0117907,54.9033394
2257,4.0013718,5.0035908,53.0636711
2258,4.0444116,5.0686486,55.9334028
2259,3.8496158,4.7690163,54.4909228
2260,3.9798913,4.9781948,55.1218702
2261,3.9019362,4.9386879,53.6748554
2262,3.912082,5.0173011,55.657813
2263,3.9539645,5.0267233,52.9300637
2264,3.9843943,5.0032157,53.1496328
2265,3.913124,5.0313438,55.5066965
2266,3.9099325,5.0612362,53.3365662
2267,3.8837384,5.0330399,55.7360821
2268,4.0108695,5.0124934,53.2537196
2269,4.0391262,5.0499609,56.2919263
2270,3.8619758,5.0065853,53.214867
2271,3.8946059,6.4677667,55.3760295
2272,3.8271164,5.0509771,54.0333472
2273,3.8955961,5.1022749,55.0416381
2274,3.9325906,5.0235563,53.5322192
2275,3.9626928,5.1276482,52.7570991
2276,3.9485802,5.1011989,55.4077125
2277,3.9652971,5.0644495,54.0786088
2278,3.9370216,4.8742264,54.6326878
2279,3.879038,5.6254572,53.9985931
2280,3.9999612,5.623414,55.1163516
2281,3.9196709,5.2100521,54.1007271
2282,3.9545239,5.0620591,54.9526633
2283,4.5683434,5.7118101,54.1015168
2284,3.9489397,7.9672292,55.1777889
2285,4.095062,7.932328,55.5526721
2286,3.9555666,6.5728295,53.7814699
2287,3.9120287,6.0823589,55.652974
2288,3.8752968,6.9832418,53.536207
2289,4.0016113,7.2066809,55.6444932
2290,3.96449,7.793433,53.8207144
2291,4.1557019,5.6570233,56.4202993
2292,3.9834337,5.556514,54.4183397
2293,3.9348937,7.4207836,56.0805842
2294,4.0283454,5.1581805,55.2678497
2295,4.0306364,5.1389072,56.8315012
2296,3.9407366,5.0000876,54.8173436
2297,4.0278754,5.1019229,53.9263865
2298,4.003383,5.1338921,56.2496831
2299,4.015534,4.9675391,54.1424616
2300,3.9096201,5.0267956,56.0990736
2301,3.9690632,5.2548033,55.3239379
2302,4.0671101,5.0567759,58.8072589
2303,4.0167953,5.0253133,54.6923539
2304,4.0154465,4.9432134,56.7417228
2305,3.980011,5.0295845,55.0073627
2306,4.0028624,5.0143978,58.0097944
2307,3.9994618,5.0102723,55.6359672
2308,3.9630936,4.924134,57.0586369
2309,4.0245942,5.1326239,55.0741513
2310,3.9956186,5.1572749,56.3736296
2311,3.9275392,5.0810166,55.1368532
2312,3.9480391,5.1555049,54.5984368
2313,4.7318448,5.2179663,57.6790657
2314,3.9675567,5.2622989,55.7272378
2315,3.9382608,5.1076994,58.3500519
2316,4.0250043,5.2713254,56.3112537
2317,4.0468052,5.2764161,57.9383103
2318,4.0080245,6.3377904,55.4629562
2319,4.0080733,5.8209483,57.2234964
2320,4.0673929,5.1121771,55.8638948
2321,4.0184955,5.266161,58.0558878
2322,3.9995834,5.1731316,55.5587202
2323,4.0298598,5.0901228,58.2888116
2324,4.0877838,5.2568822,59.37017
2325,5.1248726,5.2135161,61.3531296
2326,5.5881362,5.3261205,58.1997525
2327,5.751736,5.0040935,60.3804916
2328,5.3833831,5.0885585,59.2476685
2329,5.3463103,5.2116105,70.8193856
2330,5.1344465,5.0895664,92.5710751
2331,4.8753155,5.0399197,88.9886804
2332,5.2605895,5.25435,87.1235995
2333,5.044513,5.0248965,77.5369657
2334,4.155229,5.3126372,62.2701809
2335,3.8336781,5.2464692,62.4930983
2336,3.9593019,5.095195,61.3030575
2337,4.6890067,5.1289753,66.990017
2338,4.2803868,5.194668,59.6493578
2339,4.2879621,5.2870664,61.6951087
2340,5.6207965,5.1958368,60.9674665
2341,5.4863145,5.1974257,62.0743276
2342,4.442137,5.2356205,62.5509928
2343,3.976944,5.6184036,66.2754818
2344,3.9698393,6.6142974,59.2817795
2345,4.0069725,5.2491686,60.5500438
2346,4.0573132,5.1250983,58.9295873
2347,4.0024064,5.2718596,63.0950875
2348,4.0867471,5.3468919,60.4852136
2349,4.0816476,5.1975746,63.1798001
2350,4.0685106,5.1912217,62.6790171
2351,4.0731628,5.2368567,61.4631366
2352,4.207512,5.226885,61.8462359
2353,4.5143907,5.2372863,62.4542113
2354,5.6093202,5.249975,64.8784015
2355,5.2847703,5.4273275,61.6482387
2356,5.0732361,5.18644,60.852845
2357,4.5892212,5.2984618,60.5772768
2358,4.9947901,5.2443759,62.2770129
2359,4.8546988,5.1043316,61.1591634
2360,5.8605574,5.2227423,62.3629475
2361,5.5705263,5.3593706,60.0160751
2362,4.8868493,5.2602964,61.9419265
2363,5.0609853,5.3865685,62.7633262
2364,5.039474,5.8792771,60.8266203
2365,6.7313467,6.0506702,59.2409936
2366,5.7454321,5.3392631,60.14967
2367,5.6575988,5.2512411,58.811417
2368,5.657238,6.7296865,59.6797344
2369,5.7325191,5.4651081,58.862481
2370,5.7202453,5.4301156,59.647208
2371,5.7494406,5.2788654,58.4125379
2372,5.7261689,5.3643925,60.9529221
2373,5.9240051,5.3938959,60.0798654
2374,5.3898092,5.1766412,61.0678882
2375,5.2666859,5.3075463,62.1925625
2376,5.7189324,5.2577004,63.1146256
2377,5.3435764,5.2121709,62.3095708
2378,4.7281205,5.3169043,63.196863
2379,4.5288866,5.327137,60.8452072
2380,4.727783,5.3883474,60.0413324
2381,4.8464723,5.4314887,60.7469027
2382,5.6761485,5.31973,62.0646591
2383,5.4834492,5.4748062,61.2620471
2384,5.6312117,5.3019712,62.0616831
2385,5.6131968,5.256842,61.7372828
2386,5.1647555,5.3390109,64.5271247
2387,6.4920914,5.2633197,62.0422606
2388,5.4217905,5.2708007,63.808119
2389,5.4700359,5.2738186,61.5958818
2390,5.4647678,5.2762528,63.9352949
2391,5.8905693,5.3575512,61.9117362
2392,5.8240027,5.3783054,62.9797728
2393,5.7561375,7.0637419,62.0201926
2394,5.8461782,5.434612,64.3475611
2395,5.8011977,5.4245937,60.9729622
2396,5.5655806,5.2675065,59.9218706
2397,5.4471733,5.3323274,62.9435122
2398,5.6977252,5.413063,62.260573
2399,5.7951617,5.3370096,63.1111906
2400,5.8892263,5.3180514,61.4810611
2401,5.4310852,5.311019,62.3370555
2402,5.3527478,5.3282063,64.4207863
2403,5.1207612,5.4773674,62.3242665
2404,4.3676252,5.4134307,62.4427576
2405,4.2193923,5.2362495,63.5703223
2406,4.2189582,5.2666876,63.9872521
2407,4.1297746,5.389807,77.1644779
2408,4.1822552,5.2802191,65.6046225
2409,4.1946963,5.3351765,62.6000454
2410,4.7177163,5.4145136,65.1995553
2411,4.890501,5.3280604,63.3819447
2412,4.1957203,5.2828086,61.6145049
2413,4.0982962,5.4515982,60.652538
2414,4.1996351,5.4455091,62.4847637
2415,4.1843907,5.4409399,62.2725916
2416,4.0923881,5.3707471,63.5470403
2417,4.2349973,6.9095777,78.7779658
2418,4.2616232,5.6268686,100.0101436
2419,4.269456,5.2837186,100.3985961
2420,4.1446318,5.2916188,96.7907956
2421,4.2987205,5.3025249,99.9832749
2422,4.164039,5.3895828,100.3775956
2423,4.2717391,5.2879367,102.5245197
2424,4.230477,5.4764846,101.2523422
2425,4.1479977,5.4386604,103.6086856
2426,4.1917853,5.9858268,100.6612581
2427,4.2914776,5.4139886,101.5129186
2428,4.2226322,5.3881946,105.1080853
2429,4.2557046,5.6385276,105.5864339
2430,4.3104441,5.3607188,106.0739838
2431,4.1238614,5.5124289,104.3103721
2432,4.1697322,5.5759385,103.5866741
2433,4.1714538,5.7281638,105.03243
2434,4.2858443,5.5091946,103.9745526
2435,4.1885573,5.4331816,104.682459
2436,4.3138507,5.3978209,102.5782114
2437,4.1763764,5.3908913,101.5770431
2438,4.9690114,5.2916689,102.7597466
2439,4.2400249,5.4697857,101.1100948
2440,4.2634333,5.371299,99.1634525
2441,4.2738452,6.9039545,103.0827842
2442,4.2991679,5.5083828,103.0724001
2443,4.2376386,5.3010845,105.151926
2444,4.1782546,5.252508,104.8508955
2445,4.2092543,5.4294119,104.6254795
2446,4.3892078,5.473111,106.6092719
2447,4.0376236,5.5420153,107.4452841
2448,4.179184,5.5323237,106.7532191
2449,4.0473558,5.5539591,105.4559688
2450,4.2064025,5.4830031,105.4238534
2451,4.2354467,5.44378,105.4308875
2452,4.1527943,5.5849036,107.3247391
2453,4.1325217,5.5875684,104.3891936
2454,4.3544867,5.3076188,104.0969761
2455,4.0868764,5.4327753,102.1957053
2456,4.1392278,5.3442303,104.0967656
2457,4.1527258,5.4435486,103.635087
2458,4.1880295,5.561539,105.8706645
2459,4.1117499,5.5563077,103.8433424
2460,4.0768113,5.4228521,105.1949428
2461,4.0324647,5.5307194,101.1438371
2462,4.2176609,5.3947438,105.6402171
2463,4.2636792,5.484754,106.3304838
2464,4.2235405,5.4098293,105.0110247
2465,4.1711996,7.1129386,105.283169
2466,4.9260614,5.5432903,101.6035496
2467,4.3673221,5.503418,104.6738643
2468,4.2916274,5.2235025,104.991011
2469,4.1813594,5.4752515,104.7233847
2470,4.2131946,5.5200235,103.6501239
2471,4.2089422,5.4625234,106.1467451
2472,4.1816172,5.5888177,106.0447348
2473,4.3104842,5.4016321,105.8517662
2474,4.307349,5.603488,105.3069804
2475,4.2797148,5.4505143,108.1390104
2476,4.4327643,5.5092164,107.2290938
2477,4.3356033,5.7071333,107.6245973
2478,4.4009638,5.5492144,106.6346234
2479,4.2289665,5.5724819,107.2251929
2480,4.2582803,5.4220604,108.2742691
2481,4.277534,5.4794653,106.1568557
2482,4.1845162,5.4478898,109.4371955
2483,4.3417818,5.3774907,105.4368974
2484,4.2217427,5.6405118,108.3062903
2485,4.3328274,5.4476116,106.3651777
2486,4.3383021,5.9139471,107.9571857
2487,4.6553126,5.5115833,104.8128696
2488,4.4718514,6.4137689,108.0700982
2489,5.2834958,6.9514074,104.0169601
2490,4.4094047,5.8945222,105.9400908
2491,4.4439127,5.7277188,105.1101914
2492,4.3538476,5.467214,102.8131528
2493,4.4490491,5.4216205,103.0674321
2494,5.008454,5.4219687,103.0121725
2495,4.4168543,5.3561944,106.6215415
2496,4.4629197,5.515744,105.9763959
2497,4.3307379,5.5258671,107.1001991
2498,4.4423007,5.5065672,106.5211506
2499,4.4891119,5.6762279,108.85012
2500,4.3709354,5.6019784,107.0398955
2501,4.4410321,5.4349276,108.5986057
2502,4.4427351,5.5212284,109.077124
2503,4.2843602,5.6246714,109.6827738
2504,4.3909423,5.5454674,106.1847528
2505,4.3537803,5.6648042,109.0195488
2506,4.5977629,5.7732338,106.0436917
2507,4.5281436,5.7276452,106.0675102
2508,4.4865207,5.5763352,109.7400628
2509,4.372235,5.7477905,108.0725419
2510,4.4061631,5.4594478,108.0481175
2511,4.3261968,5.9915204,110.7896499
2512,4.3907766,6.5855809,109.2741677
2513,4.4231414,5.6022651,109.3772901
2514,4.4326079,5.7368639,106.8199215
2515,4.5718751,5.6604905,109.0876165
2516,4.4709046,5.6248624,108.5621643
2517,4.3557242,5.5801737,109.8555379
2518,4.3717352,5.7224278,111.3730826
2519,4.440006,5.8559814,107.5712857
2520,4.4655601,5.6910181,105.631801
2521,5.1021504,5.5909984,106.8595813
2522,4.395495,5.5562454,105.7762591
2523,4.5550861,5.4553141,106.14245
2524,4.4905825,5.6477757,108.175609
2525,4.4642582,5.6174995,108.4476423
2526,4.4193567,5.6445218,109.2844882
2527,4.4441177,5.6942115,108.0369003
2528,4.3782062,5.4195524,104.4812901
2529,4.2651874,5.4670764,107.1938794
2530,4.1934941,5.6409597,109.8384699
2531,4.2179601,5.7521314,112.6888646
2532,4.210928,5.4996462,113.3146132
2533,4.4708964,5.6013959,109.8563208
2534,4.5938477,5.5745881,111.5706896
2535,4.514446,7.4050947,111.5856322
2536,4.3876991,5.7522869,111.9662792
2537,4.3996782,5.4982089,109.2071446
2538,4.7022055,5.7246262,110.935608
2539,5.0621146,5.6774028,110.6866343
2540,4.4585733,5.6101327,109.6340862
2541,4.4293511,5.7273336,111.7748441
2542,4.5131617,5.6443728,108.8926438
2543,4.4580997,5.6764884,107.585033
2544,4.4421547,5.4538971,110.2386096
2545,4.4111263,5.5472019,109.3431343
2546,4.3897253,5.5935393,108.1715914
2547,4.4912768,5.6616608,110.7123817
2548,4.4613309,5.5507816,110.2894083
2549,4.3719094,5.6225307,110.8569166
2550,4.4941376,5.6633181,107.7972138
2551,4.4465093,5.8593982,109.20798
2552,4.5302278,5.6407115,110.1796196
2553,4.5599284,5.5666621,112.0895049
2554,4.6041959,5.6957915,111.2194454
2555,4.4233047,5.6044821,109.4539084
2556,4.4099809,5.6957515,109.6230812
2557,4.5639058,5.7025525,112.0718028
2558,4.3568586,7.6309407,112.0754279
2559,4.4814012,5.8554316,108.5234003
2560,4.5668061,5.7475596,113.4563854
2561,4.483356,6.0338336,110.5697704
2562,4.5090518,6.0355096,109.6083115
2563,4.441688,5.8364137,107.9317441
2564,4.3350267,5.7072793,110.625262
2565,4.9490408,5.7471828,112.1354567
2566,4.6083737,5.7135394,112.2555118
2567,4.4280252,5.7400221,112.0816341
2568,4.4115811,5.7169385,112.3849698
2569,4.4112537,5.7336596,112.0110655
2570,4.5405947,5.6678962,113.2481258
2571,4.4871801,5.7312388,110.5788623
2572,4.4141757,5.7503454,111.382203
2573,4.530217,5.5790031,112.5778202
2574,4.426717,5.9021661,110.2089679
2575,4.5206389,5.8296573,110.8682613
2576,4.492937,5.8360446,111.7536373
2577,4.5179946,5.8749104,108.8561559
2578,4.5309421,5.7199635,112.8770659
2579,4.4157327,5.7545514,108.8919365
2580,4.5879898,7.2168681,99.4221649
2581,4.5081518,5.8824775,108.6571816
2582,4.4074776,5.796271,111.9552961
2583,4.3930295,5.7142923,113.7973505
2584,4.520692,5.6358362,115.7993459
2585,4.4702733,5.7854316,112.7911314
2586,4.4801514,5.6828389,113.3885288
2587,4.4609058,5.7629693,112.1127564
2588,4.470694,5.7854155,111.3401054
2589,4.5463764,5.7756337,113.8100452
2590,4.4601081,5.9012268,113.6125699
2591,4.4193008,5.7897058,113.8768073
2592,5.1941153,5.7978178,112.5671573
2593,4.6867805,5.8219328,110.4912283
2594,4.5911515,5.6917908,112.6463121
2595,4.5221439,5.8855249,111.6178769
2596,4.5890283,5.7612609,112.3440901
2597,4.5061707,5.8023496,111.2950998
2598,4.5343501,5.7765292,110.6767806
2599,4.5977149,5.8783903,83.5483514
2600,4.5324715,5.6806355,68.800731
2601,4.6103888,5.820297,68.1556719
2602,4.6518574,6.2826781,68.2696361
2603,4.5534988,7.1448356,69.0789983
2604,4.4909384,5.8433694,67.09632
2605,4.5096695,5.7727165,77.3929662
2606,4.4950059,5.8938078,67.9914786
2607,4.5196476,5.6872255,67.3996157
2608,4.5155373,5.9057652,67.5385304
2609,4.5768422,5.7196909,84.6348922
2610,4.5097406,5.9079032,83.8979251
2611,4.4989617,5.8976289,69.3691151
2612,4.6796964,5.7423599,75.1811413
2613,4.5388453,5.6263944,70.2929229
2614,4.5725202,5.6402298,80.612563
2615,4.5960279,5.8785466,72.8853063
2616,4.5764361,5.852943,70.2440837
2617,4.4935952,5.8532764,69.1516456
2618,4.5539391,5.7875237,71.26545
2619,5.2694138,5.8591792,74.3596941
2620,5.8549134,5.9801391,72.6640689
2621,4.852374,5.8220088,75.5421523
2622,4.6456159,5.785486,72.9196057
2623,4.579818,5.7867154,75.8144516
2624,4.5166175,5.836071,75.9474585
2625,4.6723234,7.7734104,81.135047
2626,4.9346229,5.7850086,73.541648
2627,4.7352338,5.7796906,67.9525349
2628,4.5606106,6.0811206,70.1104194
2629,4.5890544,6.1988097,69.5626604
2630,4.6704445,6.0347724,69.480185
2631,4.5855696,5.7363592,71.8503718
2632,4.5186306,5.7899042,69.906577
2633,4.6701819,5.6905019,71.2176791
2634,4.4895485,5.8586836,69.3042385
2635,4.6259426,5.7889998,70.8722289
2636,4.7252185,5.8764911,70.3101413
2637,4.6229265,5.905055,72.3486181
2638,4.7096501,6.0814697,72.5715905
2639,4.6807962,5.9876237,69.581795
2640,4.6402089,5.7294714,73.1820337
2641,4.6647201,5.8350652,70.4825181
2642,4.5964519,5.9864787,69.4412557
2643,4.5848419,5.7934797,71.5343411
2644,4.5140285,5.8992061,68.7600315
2645,4.5270907,5.9878643,73.0838032
2646,4.6031464,5.9079457,70.3070244
2647,4.5928572,7.5187321,72.5760669
2648,4.6699217,5.813086,73.7642149
2649,4.9261838,5.8844197,69.9139257
2650,4.8217379,5.988714,74.1858201
2651,4.7969878,5.9028018,73.2918613
2652,5.5418111,5.8346735,70.631696
2653,4.6824845,6.2383504,75.4726346
2654,4.825306,6.3628683,72.2738925
2655,4.8038009,6.2312765,73.4650106
2656,4.67528,6.3842646,73.6231587
2657,4.7525937,7.364795,73.4544355
2658,4.7132472,6.9462311,72.7859106
2659,4.7480258,6.6995623,71.7735716
2660,4.7321548,6.4845133,73.4281861
2661,5.2196184,6.9930495,73.5016315
2662,5.1524398,6.5210365,71.6325998
2663,5.3166183,6.8951554,73.1412219
2664,5.2471349,5.7886848,69.4986153
2665,5.2807704,6.3454332,72.007447
2666,5.2421542,5.8419307,70.8784165
2667,5.2446635,7.9346063,69.1427756
2668,5.2079641,6.5346487,72.8913567
2669,5.1891366,6.7213735,69.6672181
2670,5.2469324,6.5627154,72.1663789
2671,5.0289214,6.2069548,71.2820999
2672,4.9373261,6.5579499,71.6003203
2673,5.1522714,6.1268435,72.5160687
2674,5.309709,6.5067878,69.4210371
2675,6.2333228,6.1182756,72.9754615
2676,7.1215833,6.3591321,70.7576214
2677,5.1143844,6.2755601,74.494367
2678,4.9466576,6.6785134,74.3382059
2679,4.9070556,6.228245,70.0195124
2680,5.2386473,6.0924752,70.963387
2681,5.8876747,6.6382281,70.0470029
2682,5.3161039,6.6151956,70.5268635
2683,5.096948,6.4424624,71.2276368
2684,4.8728699,6.0593127,70.0545408
2685,4.954908,6.0448586,93.3778507
2686,5.0515134,6.434088,109.3922728
2687,5.1839535,7.2386392,106.3829024
2688,5.0066141,6.5315874,109.6353696
2689,4.9725142,6.3110528,115.4745347
2690,5.0787039,6.3482856,113.3800427
2691,5.0761931,6.4244321,112.6796624
2692,5.0311965,6.3662061,117.1684396
2693,5.3701509,6.6933025,115.3297523
2694,5.0284101,7.2085344,115.2131839
2695,4.9554969,6.3840818,118.1621922
2696,4.868015,5.976496,116.5623641
2697,4.9920924,5.9448675,115.5678234
2698,5.1410438,6.0351586,115.4344053
2699,6.5898732,5.8757742,114.6006219
2700,5.1488347,5.9285936,122.0256702
2701,5.0046371,6.1634148,116.1372369
2702,5.1424173,6.1920467,115.6400312
2703,5.3558181,6.4480912,118.9165558
2704,6.4440754,6.4030614,115.7378206
2705,6.7758991,5.9056533,119.8713696
2706,5.7797967,6.1014299,118.0587065
2707,4.9437866,5.8922938,117.3414263
2708,5.1019115,7.5782035,116.4352287
2709,5.0249667,6.1090014,113.0255814
2710,4.9969289,6.0330087,116.8285225
2711,5.1119066,5.8776823,115.9400186
2712,5.107004,6.7667568,116.9671624
2713,5.0001869,6.1717292,117.5065348
2714,5.1162579,6.1651383,115.3188754
2715,5.0654727,6.165268,120.0747457
2716,5.2613358,6.4096905,118.4536392
2717,5.154731,6.2971327,114.706221
2718,5.1380051,6.5891117,117.3229958
2719,5.121379,6.3285174,115.88466
2720,5.0664629,6.3420972,116.3964363
2721,6.1731864,6.7192006,116.2940726
2722,5.6235343,6.3692849,116.6531194
2723,4.9921761,6.2736298,121.0704975
2724,4.7724506,6.2990415,118.8182648
2725,4.8692399,6.4726612,120.4454169
2726,4.8736819,6.7136232,117.8527207
2727,5.0351929,7.0749658,119.1242223
2728,4.8791612,6.5495732,119.3540795
2729,5.0057027,6.4441783,119.9415425
2730,5.022118,6.532066,119.2019492
2731,4.9062061,6.8650799,116.9540042
2732,4.8867931,6.8019756,119.3580567
2733,4.9040907,6.6822915,118.1659746
2734,4.8763572,6.9884826,117.0536031
2735,4.8587553,7.9473656,116.951296
2736,4.9529142,6.3847998,96.6102547
2737,4.9096871,6.3679729,74.2985205
2738,4.8666051,6.6129163,72.7281102
2739,5.1020405,6.257112,73.2579782
2740,5.022309,6.4567524,71.4460294
2741,5.9082914,6.6524071,69.7198028
2742,4.9634757,6.9388157,72.1875937
2743,4.9729078,6.3875473,71.9121216
2744,4.9327588,6.1959736,69.7736924
2745,5.7514498,6.3642502,70.4202051
2746,4.8519889,6.4723752,69.80816
2747,4.9572057,6.5625285,74.2930201
2748,4.9407186,6.7583037,74.4302734
2749,4.8501043,6.7313728,76.8637587
2750,4.9850762,6.3409816,78.2252161
2751,4.8643687,6.4694809,78.3364196
2752,4.9957397,6.3076348,77.7500299
2753,4.8770892,6.8905846,78.9397433
2754,4.9042304,7.4640663,77.9908706
2755,4.7898934,6.8159963,77.6765946
2756,4.7634348,6.4815218,79.5128318
2757,4.7008136,6.4222789,78.2705971
2758,4.569009,6.2319066,78.6808346
2759,4.7197066,6.7346449,81.310286
2760,5.0302951,6.3724809,80.8989368
2761,5.4393313,6.5927222,79.8121426
2762,5.2131667,6.3771426,79.1853557
2763,4.9662511,6.7614212,77.4873926
2764,4.8894783,7.0052417,80.2301945
2765,4.9324751,6.7850422,79.4813829
2766,4.9941487,6.2749081,84.292443
2767,5.0296228,6.6408877,81.9578718
2768,4.9312763,7.2313632,81.831212
2769,5.0414369,6.7286857,80.3644668
2770,4.9435989,6.4667286,80.8578256
2771,4.8501012,6.7504754,78.6392662
2772,4.9463497,6.4556081,80.1251414
2773,4.9290705,6.3115335,80.2769359
2774,5.0142154,8.1494692,81.412937
2775,5.0781685,7.3347112,82.8833574
2776,5.135632,7.500515,80.4253709
2777,5.0514353,7.4312822,84.0472582
2778,4.9447182,7.0911142,79.7071291
2779,4.9657753,6.9429224,78.4913742
2780,4.9968484,7.253775,80.2790408
2781,4.9725591,7.2241485,82.7135353
2782,4.9606095,7.7195327,77.1486081
2783,5.0728588,7.2931278,80.2438927
2784,5.0373024,7.1777437,78.3406444
2785,5.8044488,7.0342516,77.2536456
2786,5.0710939,6.979761,79.9718141
2787,5.1857099,6.7694076,81.2172978
2788,5.1016508,7.218148,78.2900048
2789,5.0449781,7.304699,79.8342009
2790,5.0290815,7.7636141,80.1074645
2791,5.0163017,8.0930824,78.5068362
2792,4.935357,7.5901063,80.2408162
2793,4.9823435,6.4934426,80.8357227
2794,5.0167498,6.4293781,77.9001246
2795,4.9654085,6.3355042,81.8190845
2796,5.1465912,6.5750715,87.6852123
2797,5.1004848,6.6688277,91.8228061
2798,5.0221592,7.0295668,81.0398677
2799,4.880885,6.6013248,83.4405416
2800,4.8708917,6.4989762,81.292577
2801,4.7975548,6.5001704,80.996414
2802,4.914125,6.5833392,82.2593896
2803,4.7844641,6.2838128,81.6995441
2804,4.8900043,6.1836836,109.3019976
2805,4.9204121,6.1249671,125.7284328
2806,4.9835785,6.2036935,124.3386792
2807,4.9361929,6.6630778,120.5827782
2808,4.8125304,6.3626271,124.2368404
2809,5.7215394,6.2572784,122.1310708
2810,4.9055094,6.4968966,120.8960352
2811,4.9061367,7.5404026,120.9120632
2812,4.968589,6.8086366,122.9407756
2813,4.955864,6.4670795,122.678031
2814,4.9642641,6.2532138,123.9646969
2815,4.8616819,6.5927992,127.989724
2816,4.8668813,6.7800217,125.7536205
2817,4.9006169,6.9400672,126.3454003
2818,4.9799181,7.0131697,126.99331
2819,4.9396269,6.9634344,126.6370996
2820,4.8510513,6.7951955,123.8680522
2821,4.7445369,7.365964,123.9533438
2822,5.0087528,6.5986008,126.1177361
2823,4.9162617,6.4795084,129.0621006
2824,4.9862465,6.379632,128.2475943
2825,4.9542488,6.313103,126.8074465
2826,4.90065,6.2057692,126.1260468
2827,4.949458,6.5367862,123.4113062
2828,5.0728549,6.7084117,124.0834271
2829,5.008791,6.580846,127.6674053
2830,5.0836495,6.9441222,114.9195666
2831,4.9205411,7.5837855,128.6055643
2832,5.0105077,6.651046,127.3928854
2833,4.8678777,6.2949272,127.4226783
2834,4.9026329,6.5511485,124.6395535
2835,4.9585168,6.5750723,127.2310927
2836,4.9691063,6.4006592,125.6813563
2837,4.9341575,6.7894094,123.7358454
2838,4.9057131,6.8565937,126.8861388
2839,4.8796166,6.9451167,124.0870751
