ind,Pearson,PvalPearson,Spearman,PvalSpearman,pearson > 0.3,pearson < -0.3,spearman > 0.3,spearman < -0.3
1765,-0.307138604,0,-0.2968933,0,0,1,0,0
1766,0.015612304,0.2445304,0.0162102,0.2269275,0,0,0,0
1767,-0.027480146,0.0404987,-0.0231622,0.0842339,0,0,0,0
1768,0.147292646,0,0.1656199,0,0,0,0,0
1769,0.107809031,0,0.137903,0,0,0,0,0
1770,-0.211313463,0,-0.1885556,0,0,0,0,0
1771,-0.106145819,0,-0.0881418,0,0,0,0,0
1772,-0.34051103,0,-0.2839382,0,0,1,0,0
1773,-0.046526727,0.0005209,-0.0487891,0.000274,0,0,0,0
1774,-0.047764139,0.0003678,-0.0513049,0.00013,0,0,0,0
1775,-0.018489561,0.1681288,-0.0135087,0.3139719,0,0,0,0
1776,0.337192908,0,0.279729,0,1,0,0,0
1777,-0.157415017,0,-0.1275987,0,0,0,0,0
1778,-0.080336425,0,-0.0727767,0.0000001,0,0,0,0
1779,-0.054975134,0.0000412,-0.0463369,0.0005491,0,0,0,0
1780,0.03521127,0.0086574,0.0459015,0.0006192,0,0,0,0
1781,0.534273051,0,0.5184206,0,1,0,1,0
1782,-0.103341297,0,-0.0856224,0,0,0,0,0
1783,-0.004882714,0.7159055,0.0015201,0.9097901,0,0,0,0
1784,0.044927183,0.0008071,0.0707759,0.0000001,0,0,0,0
1785,-0.031705278,0.0180908,-0.0360465,0.0071966,0,0,0,0
1786,0.350392607,0,0.3047682,0,1,0,1,0
1787,0.171501945,0,0.1298307,0,0,0,0,0
1788,-0.038349377,0.004244,-0.0454272,0.0007049,0,0,0,0
1789,-0.122371074,0,-0.1100145,0,0,0,0,0
1790,0.129999627,0,0.1475535,0,0,0,0,0
1791,-0.029803283,0.0262909,-0.0177142,0.1866906,0,0,0,0
1792,0.01684095,0.2093579,0.0085987,0.5215773,0,0,0,0
1793,-0.180212767,0,-0.1486986,0,0,0,0,0
1794,-0.101469269,0,-0.0433002,0.0012426,0,0,0,0
1795,0.018739418,0.1624528,0.0195582,0.1448634,0,0,0,0
1796,-0.053440658,0.0000672,-0.0504235,0.0001694,0,0,0,0
1797,0.38093887,0,0.3233424,0,1,0,1,0
1798,-0.441801335,0,-0.3925647,0,0,1,0,1
1799,-0.158462155,0,-0.138491,0,0,0,0,0
1800,0.059762978,0.0000083,0.0619011,0.0000039,0,0,0,0
1801,-0.00514472,0.7013747,-0.0060998,0.6493558,0,0,0,0
1802,-0.083753939,0,-0.0699005,0.0000002,0,0,0,0
1803,0.342011048,0,0.296905,0,1,0,0,0
1804,-0.203547645,0,-0.1991092,0,0,0,0,0
1805,0.014618431,0.275869,0.0146795,0.2738666,0,0,0,0
1806,0.032691933,0.0147953,0.0428316,0.0014035,0,0,0,0
1807,-0.055165125,0.0000387,-0.0564888,0.0000251,0,0,0,0
1808,-0.197574914,0,-0.1956798,0,0,0,0,0
1809,-0.055084728,0.0000398,-0.0442572,0.0009657,0,0,0,0
1810,-0.067342639,0.0000005,-0.0567611,0.0000229,0,0,0,0
1811,0.084831839,0,0.1036992,0,0,0,0,0
1812,-0.280184395,0,-0.2808279,0,0,0,0,0
1813,0.189272844,0,0.1600452,0,0,0,0,0
1814,-0.000584575,0.965246,-0.0192431,0.1514522,0,0,0,0
1815,-0.102759946,0,-0.0881452,0,0,0,0,0
1816,0.000348215,0.9792938,0.0049103,0.714368,0,0,0,0
1817,-0.06178621,0.000004,-0.0490837,0.0002516,0,0,0,0
1818,-0.06216645,0.0000035,-0.0511681,0.0001355,0,0,0,0
1819,-0.051898691,0.0001084,-0.0339322,0.0114105,0,0,0,0
1820,-0.157438558,0,-0.1381041,0,0,0,0,0
1821,-0.103769475,0,-0.093253,0,0,0,0,0
1822,-0.186845379,0,-0.1699137,0,0,0,0,0
1823,-0.1625358,0,-0.1422365,0,0,0,0,0
1824,-0.031813396,0.0177008,-0.0395505,0.0031874,0,0,0,0
1825,0.003034818,0.8210448,0.0069712,0.603339,0,0,0,0
1826,0.01453764,0.2785317,0.0152772,0.2548051,0,0,0,0
1827,-0.082499844,0,-0.0695367,0.0000002,0,0,0,0
1828,-0.025379257,0.0584972,-0.0209381,0.1185714,0,0,0,0
1829,-0.463420079,0,-0.3833066,0,0,1,0,1
1830,-0.057773077,0.0000163,-0.0598873,0.0000079,0,0,0,0
1831,-0.09413428,0,-0.0856728,0,0,0,0,0
1832,-0.124590561,0,-0.1027883,0,0,0,0,0
1833,0.025048426,0.0618621,0.0358664,0.0074914,0,0,0,0
1834,-0.067759172,0.0000004,-0.0721985,0.0000001,0,0,0,0
1835,0.038338269,0.0042551,0.0473257,0.0004165,0,0,0,0
1836,-0.038866292,0.0037555,-0.0327592,0.0145911,0,0,0,0
1837,-0.047371333,0.0004112,-0.0423402,0.0015926,0,0,0,0
1838,-0.361279656,0,-0.2939664,0,0,1,0,0
1839,0.362159317,0,0.3056486,0,1,0,1,0
1840,-0.266982008,0,-0.2235486,0,0,0,0,0
1841,-0.017390241,0.1948778,0.0109933,0.4125501,0,0,0,0
1842,-0.011210557,0.4033757,-0.0175052,0.1919429,0,0,0,0
1843,-0.092252998,0,-0.0786143,0,0,0,0,0
1844,-0.344560029,0,-0.3563887,0,0,1,0,1
1845,-0.117033873,0,-0.1126098,0,0,0,0,0
1846,-0.010844545,0.4189039,-0.005746,0.6684433,0,0,0,0
1847,0.236341599,0,0.1943497,0,0,0,0,0
1848,-0.048754214,0.0002768,-0.0517543,0.0001133,0,0,0,0
1849,-0.112860207,0,-0.0988564,0,0,0,0,0
1850,0.004759102,0.7227973,0.0178243,0.1839664,0,0,0,0
1851,-0.072744915,0.0000001,-0.0613145,0.0000048,0,0,0,0
1852,-0.167299602,0,-0.1462235,0,0,0,0,0
1853,-0.056316142,0.0000266,-0.0477956,0.0003646,0,0,0,0
1854,-0.130921815,0,-0.1046285,0,0,0,0,0
1855,-0.462911157,0,-0.3818262,0,0,1,0,1
1856,-0.077185323,0,-0.0673724,0.0000005,0,0,0,0
1857,-0.022722969,0.090288,-0.0279867,0.0369418,0,0,0,0
1858,-0.121059871,0,-0.1002949,0,0,0,0,0
1859,-0.03902631,0.0036149,-0.0344155,0.0102901,0,0,0,0
1860,-0.005631113,0.6746903,-0.0002449,0.985439,0,0,0,0
1861,-0.075958851,0,-0.0631595,0.0000024,0,0,0,0
1862,-0.441306011,0,-0.364998,0,0,1,0,1
1863,-0.004418728,0.7418893,-0.0088613,0.5089374,0,0,0,0
1864,-0.006471253,0.6295635,-0.0101048,0.4513399,0,0,0,0
1865,0.219597659,0,0.2427676,0,0,0,0,0
1866,-0.118301713,0,-0.132881,0,0,0,0,0
1867,0.219826142,0,0.2401603,0,0,0,0,0
1868,-0.071461697,0.0000001,-0.0675591,0.0000005,0,0,0,0
1869,-0.027633757,0.0393907,-0.0199172,0.1376277,0,0,0,0
1870,0.054930854,0.0000418,0.0616636,0.0000042,0,0,0,0
1871,-0.130540376,0,-0.1161244,0,0,0,0,0
1872,0.00456568,0.7336263,0.0078592,0.5580109,0,0,0,0
1873,-0.038866292,0.0037555,-0.0327592,0.0145911,0,0,0,0
1874,-0.025753988,0.0548708,-0.0195607,0.1448137,0,0,0,0
1875,-0.018709734,0.1631195,-0.013743,0.3056522,0,0,0,0
1876,0.500174104,0,0.4372156,0,1,0,1,0
1877,0.016748278,0.2118757,0.0124234,0.3544379,0,0,0,0
1878,-0.04241409,0.0015628,-0.0589096,0.0000111,0,0,0,0
1879,-0.095688357,0,-0.0802428,0,0,0,0,0
1880,-0.038912372,0.0037145,-0.0306341,0.02238,0,0,0,0
1881,-0.027480146,0.0404987,-0.0231622,0.0842339,0,0,0,0
1882,-0.086514574,0,-0.0727145,0.0000001,0,0,0,0
1883,-0.006641631,0.6205712,-0.0041343,0.7579656,0,0,0,0
1884,0.016823825,0.2098215,0.0354588,0.008199,0,0,0,0
1885,0.023331337,0.081992,0.0099399,0.4587587,0,0,0,0
1886,-0.32621479,0,-0.3199791,0,0,1,0,1
1887,-0.103673623,0,-0.095123,0,0,0,0,0
1888,-0.283519957,0,-0.2880164,0,0,0,0,0
1889,-0.027480146,0.0404987,-0.0231622,0.0842339,0,0,0,0
1890,-0.08171326,0,-0.0702319,0.0000002,0,0,0,0
1891,-0.068895715,0.0000003,-0.0759686,0,0,0,0,0
1892,-0.31217012,0,-0.3110826,0,0,1,0,1
1893,-0.059576946,0.0000088,-0.0630468,0.0000026,0,0,0,0
1894,-0.002269475,0.8656739,-0.0056224,0.6751675,0,0,0,0
1895,-0.175395732,0,-0.1636454,0,0,0,0,0
1896,-0.343143691,0,-0.282699,0,0,1,0,0
1897,-0.01940392,0.1480617,-0.0286739,0.0325445,0,0,0,0
1898,-0.025379257,0.0584972,-0.0209381,0.1185714,0,0,0,0
1899,-0.1680149,0,-0.1403458,0,0,0,0,0
1900,-0.15314202,0,-0.1373078,0,0,0,0,0
1901,-0.010973258,0.4134035,-0.0256205,0.056141,0,0,0,0
1902,0.043116097,0.0013037,0.0443292,0.0009474,0,0,0,0
1903,-0.099719236,0,-0.0938349,0,0,0,0,0
1904,-0.145436974,0,-0.1351335,0,0,0,0,0
1905,0.35774173,0,0.3113179,0,1,0,1,0
1906,-0.025379257,0.0584972,-0.0209381,0.1185714,0,0,0,0
1907,-0.009090175,0.4980556,-0.0287999,0.0317892,0,0,0,0
1908,-0.139230041,0,-0.1183539,0,0,0,0,0
1909,0.033214555,0.0132738,0.0420648,0.0017086,0,0,0,0
1910,-0.006702886,0.617352,-0.0079878,0.5515876,0,0,0,0
1911,-0.024599351,0.0666843,-0.0180975,0.1773336,0,0,0,0
1912,0.010741784,0.423326,0.0134263,0.3169349,0,0,0,0
1913,-0.049241769,0.0002402,-0.0723373,0.0000001,0,0,0,0
1914,-0.134049704,0,-0.119582,0,0,0,0,0
1915,-0.067977972,0.0000004,-0.0562681,0.000027,0,0,0,0
1916,0.243513992,0,0.2542456,0,0,0,0,0
1917,0.395417158,0,0.3439754,0,1,0,1,0
1918,0.266463985,0,0.2842359,0,0,0,0,0
1919,-0.116247335,0,-0.1123431,0,0,0,0,0
1920,-0.039376312,0.0033241,-0.0355133,0.0081011,0,0,0,0
1921,0.062517849,0.0000031,0.0756717,0,0,0,0,0
1922,-0.029090208,0.0301051,-0.0378867,0.0047294,0,0,0,0
1923,0.239419864,0,0.2485743,0,0,0,0,0
1924,-0.018485796,0.1682154,-0.0287346,0.0321787,0,0,0,0
1925,-0.276771539,0,-0.2778631,0,0,0,0,0
1926,-0.025379257,0.0584972,-0.0209381,0.1185714,0,0,0,0
1927,-0.006471253,0.6295635,-0.0101048,0.4513399,0,0,0,0
1928,-0.097874359,0,-0.0835418,0,0,0,0,0
1929,0.227170405,0,0.2401954,0,0,0,0,0
1930,-0.035473903,0.0081718,-0.0333252,0.0129701,0,0,0,0
1931,-0.175819613,0,-0.1565279,0,0,0,0,0
1932,-0.034212949,0.0107471,-0.0280747,0.0363521,0,0,0,0
1933,-0.029757654,0.0265218,-0.0227462,0.0899588,0,0,0,0
1934,-0.062194216,0.0000035,-0.0513108,0.0001297,0,0,0,0
1935,-0.098900293,0,-0.0805654,0,0,0,0,0
1936,-0.034260736,0.0106377,-0.0310684,0.0205448,0,0,0,0
1937,-0.304802679,0,-0.3033068,0,0,1,0,1
1938,-0.10833609,0,-0.0894941,0,0,0,0,0
1939,-0.061814673,0.000004,-0.0510831,0.000139,0,0,0,0
1940,-0.027480146,0.0404987,-0.0231622,0.0842339,0,0,0,0
1941,-0.067342639,0.0000005,-0.0567611,0.0000229,0,0,0,0
1942,0.005468827,0.6835503,0.0064644,0.6299249,0,0,0,0
1943,-0.009152557,0.4951111,-0.005576,0.6776919,0,0,0,0
1944,0.012436751,0.3539204,0.0128817,0.3369646,0,0,0,0
1945,-0.080718561,0,-0.0701791,0.0000002,0,0,0,0
1946,-0.019514049,0.1457738,-0.0120069,0.3708053,0,0,0,0
1947,0.3382501,0,0.2848355,0,1,0,0,0
1948,-0.024260965,0.070519,-0.0198102,0.1397555,0,0,0,0
1949,-0.054734002,0.0000445,-0.0474887,0.0003977,0,0,0,0
1950,0.017265425,0.1981019,0.0355456,0.0080436,0,0,0,0
1951,0.161201494,0,0.1897752,0,0,0,0,0
1952,-0.046748945,0.0004897,-0.0374977,0.0051758,0,0,0,0
1953,0.151375142,0,0.1286866,0,0,0,0,0
1954,-0.057001643,0.0000212,-0.0393679,0.0033308,0,0,0,0
1955,-0.062179347,0.0000035,-0.0508475,0.0001492,0,0,0,0
1956,0.213922568,0,0.2264885,0,0,0,0,0
1957,-0.035894919,0.007444,-0.0296136,0.0272622,0,0,0,0
1958,0.108983952,0,0.1167867,0,0,0,0,0
1959,-0.140334511,0,-0.1272473,0,0,0,0,0
1960,0.460568821,0,0.37424,0,1,0,1,0
1961,-0.032448658,0.0155545,-0.0234521,0.0804214,0,0,0,0
1962,0.080146477,0,0.0932406,0,0,0,0,0
1963,0.073964734,0,0.0811298,0,0,0,0,0
1964,0.024127583,0.0720793,0.0350379,0.0089919,0,0,0,0
1965,0.33189352,0,0.2753227,0,1,0,0,0
1966,-0.184553512,0,-0.1861946,0,0,0,0,0
1967,-0.307928453,0,-0.2565369,0,0,1,0,0
1968,0.135932639,0,0.174805,0,0,0,0,0
1969,0.001932304,0.8854808,0.0022841,0.8648177,0,0,0,0
1970,-0.22427409,0,-0.1896886,0,0,0,0,0
1971,0.003500166,0.79418,0.0094436,0.4814993,0,0,0,0
1972,-0.102742221,0,-0.1016112,0,0,0,0,0
1973,-0.013737348,0.305852,-0.0205103,0.1262887,0,0,0,0
1974,-0.027480146,0.0404987,-0.0231622,0.0842339,0,0,0,0
1975,-0.022747816,0.0899365,-0.0288764,0.0313378,0,0,0,0
1976,0.368853748,0,0.3109048,0,1,0,1,0
1977,0.060069506,0.0000074,0.0665806,0.0000007,0,0,0,0
1978,-0.460236436,0,-0.384743,0,0,1,0,1
1979,-0.020868719,0.1197975,-0.036172,0.0069973,0,0,0,0
1980,0.144216594,0,0.1706209,0,0,0,0,0
1981,0.066719132,0.0000006,0.0740465,0,0,0,0,0
1982,0.364161647,0,0.3027526,0,1,0,1,0
1983,-0.04153974,0.0019515,-0.0367253,0.0061767,0,0,0,0
1984,0.01453764,0.2785317,0.0152772,0.2548051,0,0,0,0
1985,-0.038866292,0.0037555,-0.0327592,0.0145911,0,0,0,0
1986,0.37534802,0,0.344002,0,1,0,1,0
1987,-0.041315666,0.0020645,-0.0375282,0.0051395,0,0,0,0
1988,-0.093363705,0,-0.0729221,0.0000001,0,0,0,0
1989,-0.059656669,0.0000086,-0.064782,0.0000013,0,0,0,0
1990,-0.006956296,0.6041127,-0.0085371,0.5245659,0,0,0,0
1991,-0.032909839,0.0141432,-0.0313235,0.019529,0,0,0,0
1992,-0.438618685,0,-0.3463925,0,0,1,0,1
1993,-0.44852185,0,-0.3755021,0,0,1,0,1
1994,-0.050364778,0.0001724,-0.0553951,0.000036,0,0,0,0
1995,0.307212974,0,0.2767967,0,1,0,0,0
1996,0.006326207,0.6372623,0.0077011,0.5659583,0,0,0,0
1997,-0.10327272,0,-0.0880046,0,0,0,0,0
1998,0.239577125,0,0.1754605,0,0,0,0,0
1999,0.002790945,0.8352101,0.0082893,0.5366691,0,0,0,0
2000,0.187824588,0,0.1984595,0,0,0,0,0
2001,-0.118279536,0,-0.1025979,0,0,0,0,0
2002,0.064441425,0.0000015,0.0557969,0.0000315,0,0,0,0
2003,-0.09122345,0,-0.0768895,0,0,0,0,0
2004,-0.204628112,0,-0.1883679,0,0,0,0,0
2005,-0.209211272,0,-0.1374431,0,0,0,0,0
2006,0.15188668,0,0.1797527,0,0,0,0,0
2007,0.055003902,0.0000408,0.0668362,0.0000006,0,0,0,0
2008,-0.546455979,0,-0.4883876,0,0,1,0,1
2009,-0.11477789,0,-0.1040475,0,0,0,0,0
2010,-0.191276256,0,-0.168793,0,0,0,0,0
2011,-0.148075702,0,-0.1325946,0,0,0,0,0
2012,-0.021351828,0.1114645,-0.0259418,0.0531249,0,0,0,0
2013,0.089939056,0,0.0726321,0.0000001,0,0,0,0
2014,-0.042842085,0.0013997,-0.0329665,0.0139779,0,0,0,0
2015,-0.096303952,0,-0.0870824,0,0,0,0,0
2016,0.020677305,0.123231,0.0207637,0.1216713,0,0,0,0
2017,-0.011895273,0.3752683,-0.0179968,0.1797566,0,0,0,0
2018,-0.025379257,0.0584972,-0.0209381,0.1185714,0,0,0,0
2019,0.381790909,0,0.3224291,0,1,0,1,0
2020,0.118352669,0,0.1226403,0,0,0,0,0
2021,-0.306162453,0,-0.3083155,0,0,1,0,1
2022,-0.127364867,0,-0.1158731,0,0,0,0,0
2023,0.078290555,0,0.0836471,0,0,0,0,0
2024,-0.166668226,0,-0.1265202,0,0,0,0,0
2025,-0.038866292,0.0037555,-0.0327592,0.0145911,0,0,0,0
2026,-0.024814103,0.064341,-0.0281725,0.0357061,0,0,0,0
2027,-0.040264937,0.0026788,-0.0336103,0.0122153,0,0,0,0
2028,0.028649524,0.0326927,0.0297768,0.0264248,0,0,0,0
2029,-0.185093897,0,-0.1530606,0,0,0,0,0
2030,-0.084341848,0,-0.0692646,0.0000002,0,0,0,0
2031,-0.105012723,0,-0.1018671,0,0,0,0,0
2032,-0.118349337,0,-0.0980685,0,0,0,0,0
2033,-0.02718817,0.0426776,-0.0131962,0.3252996,0,0,0,0
2034,0.004969981,0.711054,0.0198073,0.1398129,0,0,0,0
2035,0.302935529,0,0.2765148,0,1,0,0,0
2036,-0.033814878,0.0116982,-0.0247981,0.0645136,0,0,0,0
2037,-0.046675764,0.0004998,-0.0306585,0.0222731,0,0,0,0
2038,-0.104891811,0,-0.0998666,0,0,0,0,0
2039,-0.098918337,0,-0.0888856,0,0,0,0,0
2040,0.026906362,0.0448739,0.0251543,0.0607679,0,0,0,0
2041,0.065222286,0.0000011,0.0701657,0.0000002,0,0,0,0
2042,0.031140996,0.020251,0.0296475,0.0270864,0,0,0,0
2043,0.058704278,0.0000119,0.0487759,0.0002751,0,0,0,0
2044,-0.061398758,0.0000046,-0.045924,0.0006153,0,0,0,0
2045,0.280103428,0,0.2338839,0,0,0,0,0
2046,-0.032699995,0.0147707,-0.0215016,0.108977,0,0,0,0
2047,-0.302057741,0,-0.2682321,0,0,1,0,0
2048,-0.051897369,0.0001085,-0.0430618,0.0013222,0,0,0,0
2049,0.001303008,0.9226311,0.0005373,0.9680532,0,0,0,0
2050,0.068486528,0.0000003,0.0924007,0,0,0,0,0
2051,-0.296225188,0,-0.2935847,0,0,0,0,0
2052,-0.140465043,0,-0.1230456,0,0,0,0,0
2053,0.118999224,0,0.1273329,0,0,0,0,0
2054,-0.347509296,0,-0.2867571,0,0,1,0,0
2055,-0.054975134,0.0000412,-0.0463369,0.0005491,0,0,0,0
2056,0.119234934,0,0.1360832,0,0,0,0,0
2057,-0.04507182,0.0007762,-0.0352678,0.0085507,0,0,0,0
2058,-0.047741316,0.0003702,-0.037675,0.0049679,0,0,0,0
2059,-0.025649273,0.0558648,-0.0232583,0.0829545,0,0,0,0
2060,-0.027614449,0.0395286,-0.0257674,0.0547447,0,0,0,0
2061,0.381301543,0,0.3345267,0,1,0,1,0
2062,0.026503925,0.0481748,0.027662,0.0391897,0,0,0,0
2063,0.196091959,0,0.2031075,0,0,0,0,0
2064,-0.028253445,0.0351785,-0.0214743,0.109427,0,0,0,0
2065,0.387830063,0,0.3231609,0,1,0,1,0
2066,-0.016667597,0.2140855,-0.0034528,0.7969063,0,0,0,0
2067,-0.038016469,0.0045884,-0.0430099,0.0013402,0,0,0,0
2068,0.184447724,0,0.1919052,0,0,0,0,0
2069,0.482440981,0,0.4303649,0,1,0,1,0
2070,-0.006471253,0.6295635,-0.0101048,0.4513399,0,0,0,0
2071,-0.005032196,0.7076023,-0.0188714,0.1595145,0,0,0,0
2072,-0.260814978,0,-0.2242834,0,0,0,0,0
2073,-0.016478785,0.2193219,-0.0099437,0.45859,0,0,0,0
2074,-0.045491564,0.0006926,-0.0399514,0.0028921,0,0,0,0
2075,0.368014497,0,0.3149247,0,1,0,1,0
2076,-0.192760557,0,-0.1516627,0,0,0,0,0
2077,-0.177041307,0,-0.1561319,0,0,0,0,0
2078,-0.032923545,0.014103,-0.0273468,0.0414815,0,0,0,0
2079,-0.097638418,0,-0.0926473,0,0,0,0,0
2080,-0.054471633,0.0000484,-0.0442547,0.0009663,0,0,0,0
2081,-0.294770883,0,-0.2953766,0,0,0,0,0
2082,-0.027480146,0.0404987,-0.0231622,0.0842339,0,0,0,0
2083,-0.106323154,0,-0.0880752,0,0,0,0,0
2084,0.209454257,0,0.221893,0,0,0,0,0
2085,-0.1032615,0,-0.0877952,0,0,0,0,0
2086,0.234255754,0,0.2417128,0,0,0,0,0
2087,-0.187884236,0,-0.1673341,0,0,0,0,0
2088,-0.078769572,0,-0.064501,0.0000015,0,0,0,0
2089,-0.186609722,0,-0.1396933,0,0,0,0,0
2090,-0.005561557,0.6784822,-0.0019638,0.8836275,0,0,0,0
2091,-0.014475373,0.2805959,-0.0226032,0.0919987,0,0,0,0
2092,0.148781619,0,0.126839,0,0,0,0,0
2093,-0.081101107,0,-0.0741586,0,0,0,0,0
2094,-0.09856768,0,-0.0840601,0,0,0,0,0
2095,-0.05158175,0.0001195,-0.0606148,0.0000061,0,0,0,0
2096,-0.035023908,0.0090194,-0.0242962,0.0701119,0,0,0,0
2097,-0.021435186,0.1100741,-0.0323344,0.0159227,0,0,0,0
2098,-0.112982193,0,-0.095675,0,0,0,0,0
2099,-0.023632555,0.0781193,-0.0155055,0.2477735,0,0,0,0
2100,-0.038866292,0.0037555,-0.0327592,0.0145911,0,0,0,0
2101,-0.097425332,0,-0.0810087,0,0,0,0,0
2102,-0.118609802,0,-0.1017161,0,0,0,0,0
2103,-0.098653763,0,-0.0953736,0,0,0,0,0
2104,-0.111066594,0,-0.1066335,0,0,0,0,0
2105,-0.038860376,0.0037608,-0.0282272,0.0353487,0,0,0,0
2106,0.021896701,0.1026223,0.0208999,0.119245,0,0,0,0
2107,-0.027480146,0.0404987,-0.0231622,0.0842339,0,0,0,0
2108,0.01133295,0.398261,0.0107295,0.423857,0,0,0,0
2109,0.090821258,0,0.0999002,0,0,0,0,0
2110,-0.140910348,0,-0.1207488,0,0,0,0,0
2111,0.066293568,0.0000008,0.072752,0.0000001,0,0,0,0
2112,0.059611634,0.0000087,0.060679,0.000006,0,0,0,0
2113,-0.050828099,0.0001501,-0.0288967,0.0312189,0,0,0,0
2114,-0.040131305,0.0027679,-0.0515481,0.0001207,0,0,0,0
2115,0.222408414,0,0.234068,0,0,0,0,0
2116,0.027174759,0.0427801,0.0389737,0.0036606,0,0,0,0
2117,0.371411881,0,0.3239778,0,1,0,1,0
2118,-0.211703226,0,-0.161956,0,0,0,0,0
2119,-0.314171865,0,-0.3116875,0,0,1,0,1
2120,-0.109630999,0,-0.0970002,0,0,0,0,0
2121,-0.01087399,0.4176418,-0.0105345,0.4323281,0,0,0,0
2122,0.31817977,0,0.2777371,0,1,0,0,0
2123,0.015786458,0.2393071,0.0135729,0.311678,0,0,0,0
2124,-0.16790929,0,-0.1292612,0,0,0,0,0
2125,-0.024814103,0.064341,-0.0167961,0.210573,0,0,0,0
2126,-0.01244912,0.3534418,-0.0032458,0.8088344,0,0,0,0
2127,-0.065364966,0.0000011,-0.0544608,0.0000486,0,0,0,0
2128,-0.338504819,0,-0.277682,0,0,1,0,0
2129,-0.072939189,0.0000001,-0.0614222,0.0000046,0,0,0,0
2130,-0.018514302,0.1675602,-0.0562548,0.0000271,0,0,0,0
2131,-0.009533472,0.4773348,-0.0055854,0.6771806,0,0,0,0
2132,0.007739669,0.564016,0.0091487,0.495294,0,0,0,0
2133,-0.301094186,0,-0.3041732,0,0,1,0,1
2134,-0.208602683,0,-0.1984188,0,0,0,0,0
2135,-0.08493567,0,-0.0723349,0.0000001,0,0,0,0
2136,-0.089955425,0,-0.0755472,0,0,0,0,0
2137,-0.14070279,0,-0.1147454,0,0,0,0,0
2138,-0.047620035,0.0003832,-0.0415575,0.0019428,0,0,0,0
2139,-0.044997867,0.0007919,-0.0443899,0.0009322,0,0,0,0
2140,-0.418323861,0,-0.365156,0,0,1,0,1
2141,-0.038349377,0.004244,-0.049464,0.0002251,0,0,0,0
2142,-0.063817063,0.0000019,-0.0674386,0.0000005,0,0,0,0
2143,0.225247332,0,0.1636978,0,0,0,0,0
2144,-0.006381216,0.6343379,0.0074537,0.5785042,0,0,0,0
2145,-0.458445763,0,-0.3781987,0,0,1,0,1
2146,-0.024948919,0.0629049,-0.0110474,0.4102562,0,0,0,0
2147,0.04105465,0.0022037,0.0600575,0.0000074,0,0,0,0
2148,0.005801089,0.6654586,0.0068572,0.6092759,0,0,0,0
2149,-0.100131052,0,-0.0851911,0,0,0,0,0
2150,-0.158283369,0,-0.1394579,0,0,0,0,0
2151,-0.08604589,0,-0.0667165,0.0000006,0,0,0,0
2152,-0.324499921,0,-0.2784031,0,0,1,0,0
2153,0.005115158,0.7030089,0.0060464,0.652226,0,0,0,0
2154,0.17579903,0,0.1982159,0,0,0,0,0
2155,-0.212252844,0,-0.2148629,0,0,0,0,0
2156,0.33236685,0,0.2871786,0,1,0,0,0
2157,-0.075855749,0,-0.0623526,0.0000033,0,0,0,0
2158,-0.280583291,0,-0.2804808,0,0,0,0,0
2159,0.105577455,0,0.0982773,0,0,0,0,0
2160,0.47891673,0,0.390024,0,1,0,1,0
2161,0.02289396,0.0878908,0.0247458,0.0650788,0,0,0,0
2162,-0.031693413,0.0181341,-0.0290111,0.0305563,0,0,0,0
2163,-0.198716982,0,-0.1685924,0,0,0,0,0
2164,-0.264023722,0,-0.2212259,0,0,0,0,0
2165,-0.168885193,0,-0.1467751,0,0,0,0,0
2166,-0.112201464,0,-0.0911203,0,0,0,0,0
2167,-0.025310105,0.0591877,0.0780875,0,0,0,0,0
2168,0.398865672,0,0.3321991,0,1,0,1,0
2169,0.549164413,0,0.5070932,0,1,0,1,0
2170,0.308476058,0,0.2610962,0,1,0,0,0
2171,-0.049692568,0.0002104,-0.0342652,0.0106276,0,0,0,0
2172,-0.083390127,0,-0.080704,0,0,0,0,0
2173,0.014993636,0.2637306,0.0232414,0.0831784,0,0,0,0
2174,-0.012059521,0.3687103,-0.0238479,0.0754434,0,0,0,0
2175,-0.036801684,0.0060705,-0.0418538,0.0018027,0,0,0,0
2176,0.040110657,0.0027819,0.0560109,0.0000294,0,0,0,0
2177,0.012436751,0.3539204,0.0128817,0.3369646,0,0,0,0
2178,-0.038349377,0.004244,-0.0454272,0.0007049,0,0,0,0
2179,-0.306348758,0,-0.3084378,0,0,1,0,1
2180,-0.035894919,0.007444,-0.0296136,0.0272622,0,0,0,0
2181,0.029162116,0.0297001,0.0305007,0.0229715,0,0,0,0
2182,-0.044306512,0.0009531,-0.0508631,0.0001485,0,0,0,0
2183,-0.01726719,0.198056,-0.0212326,0.1134779,0,0,0,0
2184,-0.282145044,0,-0.2891715,0,0,0,0,0
2185,-0.038866292,0.0037555,-0.0327592,0.0145911,0,0,0,0
2186,0.012436751,0.3539204,0.0128817,0.3369646,0,0,0,0
2187,-0.095701831,0,-0.0837312,0,0,0,0,0
2188,-0.007666871,0.5676876,-0.0090853,0.4982856,0,0,0,0
2189,-0.009152557,0.4951111,-0.0142916,0.2867471,0,0,0,0
2190,0.008068565,0.5475722,0.0070127,0.6011838,0,0,0,0
2191,0.001932304,0.8854808,0.0022841,0.8648177,0,0,0,0
2192,-0.007571055,0.5725375,-0.0047784,0.721719,0,0,0,0
2193,-0.01487481,0.2675343,-0.01583,0.2380134,0,0,0,0
2194,-0.01487481,0.2675343,-0.01583,0.2380134,0,0,0,0
